id,scheme_slug,document_name,is_mandatory,description
8086,tamil-nadu-phase-2-universal-cashless-health-insurance,Ration Card / Health Card,1,Official Ration Card / Health Card for verification
8087,tamil-nadu-phase-2-universal-cashless-health-insurance,Medical Prescription,1,Official Medical Prescription for verification
8088,tamil-nadu-phase-2-critical-illness-relief-fund-cancer-kidney,Aadhaar Card,1,Official Aadhaar Card for verification
8089,tamil-nadu-phase-2-critical-illness-relief-fund-cancer-kidney,Ration Card / Health Card,1,Official Ration Card / Health Card for verification
8090,tamil-nadu-phase-2-critical-illness-relief-fund-cancer-kidney,Medical Prescription,1,Official Medical Prescription for verification
8091,tamil-nadu-phase-2-free-diagnostic-tests-medicine-scheme,Aadhaar Card,1,Official Aadhaar Card for verification
8092,tamil-nadu-phase-2-free-diagnostic-tests-medicine-scheme,Ration Card / Health Card,1,Official Ration Card / Health Card for verification
8093,tamil-nadu-phase-2-free-diagnostic-tests-medicine-scheme,Medical Prescription,1,Official Medical Prescription for verification
8094,tamil-nadu-phase-2-senior-citizen-specialized-geriatric-care,Aadhaar Card,1,Official Aadhaar Card for verification
8095,tamil-nadu-phase-2-senior-citizen-specialized-geriatric-care,Ration Card / Health Card,1,Official Ration Card / Health Card for verification
8096,tamil-nadu-phase-2-senior-citizen-specialized-geriatric-care,Medical Prescription,1,Official Medical Prescription for verification
8097,tamil-nadu-phase-2-emergency-accidental-trauma-insurance,Aadhaar Card,1,Official Aadhaar Card for verification
8098,tamil-nadu-phase-2-emergency-accidental-trauma-insurance,Ration Card / Health Card,1,Official Ration Card / Health Card for verification
8099,tamil-nadu-phase-2-emergency-accidental-trauma-insurance,Medical Prescription,1,Official Medical Prescription for verification
8100,tamil-nadu-phase-2-old-age-social-security-pension,Aadhaar Card,1,Official Aadhaar Card for verification
8101,tamil-nadu-phase-2-old-age-social-security-pension,Income Certificate,1,Official Income Certificate for verification
8102,tamil-nadu-phase-2-old-age-social-security-pension,Bank Passbook,1,Official Bank Passbook for verification
8103,tamil-nadu-phase-2-old-age-social-security-pension,Disability/Caste Certificate,0,Official Disability/Caste Certificate for verification
8104,tamil-nadu-phase-2-divyangjan-disability-monthly-pension,Aadhaar Card,1,Official Aadhaar Card for verification
8105,tamil-nadu-phase-2-divyangjan-disability-monthly-pension,Income Certificate,1,Official Income Certificate for verification
8106,tamil-nadu-phase-2-divyangjan-disability-monthly-pension,Bank Passbook,1,Official Bank Passbook for verification
8107,tamil-nadu-phase-2-divyangjan-disability-monthly-pension,Disability/Caste Certificate,0,Official Disability/Caste Certificate for verification
8108,tamil-nadu-phase-2-antyodaya-subsidized-food-security,Aadhaar Card,1,Official Aadhaar Card for verification
8109,tamil-nadu-phase-2-antyodaya-subsidized-food-security,Income Certificate,1,Official Income Certificate for verification
8110,tamil-nadu-phase-2-antyodaya-subsidized-food-security,Bank Passbook,1,Official Bank Passbook for verification
8111,tamil-nadu-phase-2-antyodaya-subsidized-food-security,Disability/Caste Certificate,0,Official Disability/Caste Certificate for verification
8112,tamil-nadu-phase-2-sanitation-workers-rehabilitation-grant,Aadhaar Card,1,Official Aadhaar Card for verification
8113,tamil-nadu-phase-2-sanitation-workers-rehabilitation-grant,Income Certificate,1,Official Income Certificate for verification
8114,tamil-nadu-phase-2-sanitation-workers-rehabilitation-grant,Bank Passbook,1,Official Bank Passbook for verification
8115,tamil-nadu-phase-2-sanitation-workers-rehabilitation-grant,Disability/Caste Certificate,0,Official Disability/Caste Certificate for verification
8116,tamil-nadu-phase-2-tribal-livelihood-forest-produce-grant,Aadhaar Card,1,Official Aadhaar Card for verification
8117,tamil-nadu-phase-2-tribal-livelihood-forest-produce-grant,Income Certificate,1,Official Income Certificate for verification
8118,tamil-nadu-phase-2-tribal-livelihood-forest-produce-grant,Bank Passbook,1,Official Bank Passbook for verification
8119,tamil-nadu-phase-2-tribal-livelihood-forest-produce-grant,Disability/Caste Certificate,0,Official Disability/Caste Certificate for verification
8120,tamil-nadu-phase-2-youth-apprenticeship-monthly-stipend,Aadhaar Card,1,Official Aadhaar Card for verification
8121,tamil-nadu-phase-2-youth-apprenticeship-monthly-stipend,Educational Qualification Certificate,1,Official Educational Qualification Certificate for verification
8122,tamil-nadu-phase-2-youth-apprenticeship-monthly-stipend,Bank Passbook,1,Official Bank Passbook for verification
8123,tamil-nadu-phase-2-artisan-craftsman-modern-tool-kit-grant,Aadhaar Card,1,Official Aadhaar Card for verification
8124,tamil-nadu-phase-2-artisan-craftsman-modern-tool-kit-grant,Educational Qualification Certificate,1,Official Educational Qualification Certificate for verification
8125,tamil-nadu-phase-2-artisan-craftsman-modern-tool-kit-grant,Bank Passbook,1,Official Bank Passbook for verification
8126,tamil-nadu-phase-2-rural-youth-driving-heavy-machinery-training,Aadhaar Card,1,Official Aadhaar Card for verification
8127,tamil-nadu-phase-2-rural-youth-driving-heavy-machinery-training,Educational Qualification Certificate,1,Official Educational Qualification Certificate for verification
8128,tamil-nadu-phase-2-rural-youth-driving-heavy-machinery-training,Bank Passbook,1,Official Bank Passbook for verification
8129,tamil-nadu-phase-2-it-emerging-tech-bootcamp-voucher,Aadhaar Card,1,Official Aadhaar Card for verification
8130,tamil-nadu-phase-2-it-emerging-tech-bootcamp-voucher,Educational Qualification Certificate,1,Official Educational Qualification Certificate for verification
8131,tamil-nadu-phase-2-it-emerging-tech-bootcamp-voucher,Bank Passbook,1,Official Bank Passbook for verification
8132,tamil-nadu-phase-2-self-employment-micro-credit-guarantee,Aadhaar Card,1,Official Aadhaar Card for verification
8133,tamil-nadu-phase-2-self-employment-micro-credit-guarantee,Educational Qualification Certificate,1,Official Educational Qualification Certificate for verification
8134,tamil-nadu-phase-2-self-employment-micro-credit-guarantee,Bank Passbook,1,Official Bank Passbook for verification
8135,tamil-nadu-phase-2-pucca-house-construction-subsidy,Aadhaar Card,1,Official Aadhaar Card for verification
8136,tamil-nadu-phase-2-pucca-house-construction-subsidy,Land Possession Certificate,1,Official Land Possession Certificate for verification
8137,tamil-nadu-phase-2-pucca-house-construction-subsidy,Income Certificate,1,Official Income Certificate for verification
8138,tamil-nadu-phase-2-pucca-house-construction-subsidy,Bank Passbook,1,Official Bank Passbook for verification
8139,tamil-nadu-phase-2-rooftop-solar-green-energy-assistance,Aadhaar Card,1,Official Aadhaar Card for verification
8140,tamil-nadu-phase-2-rooftop-solar-green-energy-assistance,Land Possession Certificate,1,Official Land Possession Certificate for verification
8141,tamil-nadu-phase-2-rooftop-solar-green-energy-assistance,Income Certificate,1,Official Income Certificate for verification
8142,tamil-nadu-phase-2-rooftop-solar-green-energy-assistance,Bank Passbook,1,Official Bank Passbook for verification
8143,tamil-nadu-phase-2-slum-rehabilitation-ews-flat-allocation,Aadhaar Card,1,Official Aadhaar Card for verification
8144,tamil-nadu-phase-2-slum-rehabilitation-ews-flat-allocation,Land Possession Certificate,1,Official Land Possession Certificate for verification
8145,tamil-nadu-phase-2-slum-rehabilitation-ews-flat-allocation,Income Certificate,1,Official Income Certificate for verification
8146,tamil-nadu-phase-2-slum-rehabilitation-ews-flat-allocation,Bank Passbook,1,Official Bank Passbook for verification
8147,tamil-nadu-phase-2-rural-toilet-water-tap-incentive,Aadhaar Card,1,Official Aadhaar Card for verification
8148,tamil-nadu-phase-2-rural-toilet-water-tap-incentive,Land Possession Certificate,1,Official Land Possession Certificate for verification
8149,tamil-nadu-phase-2-rural-toilet-water-tap-incentive,Income Certificate,1,Official Income Certificate for verification
8150,tamil-nadu-phase-2-rural-toilet-water-tap-incentive,Bank Passbook,1,Official Bank Passbook for verification
8151,tamil-nadu-phase-2-micro-enterprise-collateral-free-loan,Udyam Registration Certificate,1,Official Udyam Registration Certificate for verification
8152,tamil-nadu-phase-2-micro-enterprise-collateral-free-loan,PAN Card,1,Official PAN Card for verification
8153,tamil-nadu-phase-2-micro-enterprise-collateral-free-loan,Aadhaar Card,1,Official Aadhaar Card for verification
8154,tamil-nadu-phase-2-micro-enterprise-collateral-free-loan,Bank Account Statement,1,Official Bank Account Statement for verification
8155,tamil-nadu-phase-2-women-entrepreneur-startup-grant,Udyam Registration Certificate,1,Official Udyam Registration Certificate for verification
8156,tamil-nadu-phase-2-women-entrepreneur-startup-grant,PAN Card,1,Official PAN Card for verification
8157,tamil-nadu-phase-2-women-entrepreneur-startup-grant,Aadhaar Card,1,Official Aadhaar Card for verification
8158,tamil-nadu-phase-2-women-entrepreneur-startup-grant,Bank Account Statement,1,Official Bank Account Statement for verification
8159,tamil-nadu-phase-2-export-promotion-quality-certification-subsidy,Udyam Registration Certificate,1,Official Udyam Registration Certificate for verification
8160,tamil-nadu-phase-2-export-promotion-quality-certification-subsidy,PAN Card,1,Official PAN Card for verification
8161,tamil-nadu-phase-2-export-promotion-quality-certification-subsidy,Aadhaar Card,1,Official Aadhaar Card for verification
8162,tamil-nadu-phase-2-export-promotion-quality-certification-subsidy,Bank Account Statement,1,Official Bank Account Statement for verification
8163,tamil-nadu-phase-2-credit-linked-capital-subsidy-for-tech-upgradation,Udyam Registration Certificate,1,Official Udyam Registration Certificate for verification
8164,tamil-nadu-phase-2-credit-linked-capital-subsidy-for-tech-upgradation,PAN Card,1,Official PAN Card for verification
8165,tamil-nadu-phase-2-credit-linked-capital-subsidy-for-tech-upgradation,Aadhaar Card,1,Official Aadhaar Card for verification
8166,tamil-nadu-phase-2-credit-linked-capital-subsidy-for-tech-upgradation,Bank Account Statement,1,Official Bank Account Statement for verification
8167,tamil-nadu-phase-2-e-vehicle-green-mobility-subsidy,Aadhaar Card,1,Official Aadhaar Card for verification
8168,tamil-nadu-phase-2-e-vehicle-green-mobility-subsidy,Electricity / Property Bill,1,Official Electricity / Property Bill for verification
8169,tamil-nadu-phase-2-e-vehicle-green-mobility-subsidy,Bank Passbook,1,Official Bank Passbook for verification
8170,tamil-nadu-phase-2-rainwater-harvesting-ground-water-recharge-grant,Aadhaar Card,1,Official Aadhaar Card for verification
8171,tamil-nadu-phase-2-rainwater-harvesting-ground-water-recharge-grant,Electricity / Property Bill,1,Official Electricity / Property Bill for verification
8172,tamil-nadu-phase-2-rainwater-harvesting-ground-water-recharge-grant,Bank Passbook,1,Official Bank Passbook for verification
8173,tamil-nadu-phase-2-bio-gas-cattle-dung-renewable-plant-subsidy,Aadhaar Card,1,Official Aadhaar Card for verification
8174,tamil-nadu-phase-2-bio-gas-cattle-dung-renewable-plant-subsidy,Electricity / Property Bill,1,Official Electricity / Property Bill for verification
8175,tamil-nadu-phase-2-bio-gas-cattle-dung-renewable-plant-subsidy,Bank Passbook,1,Official Bank Passbook for verification
8176,tamil-nadu-phase-3-kisan-samriddhi-crop-assistance,Aadhaar Card,1,Official Aadhaar Card for verification
8177,tamil-nadu-phase-3-kisan-samriddhi-crop-assistance,Land Revenue Passbook (Khata/Khasra),1,Official Land Revenue Passbook (Khata/Khasra) for verification
8178,tamil-nadu-phase-3-kisan-samriddhi-crop-assistance,Bank Passbook,1,Official Bank Passbook for verification
8179,tamil-nadu-phase-3-solar-krishi-pump-subsidy,Aadhaar Card,1,Official Aadhaar Card for verification
8180,tamil-nadu-phase-3-solar-krishi-pump-subsidy,Land Revenue Passbook (Khata/Khasra),1,Official Land Revenue Passbook (Khata/Khasra) for verification
8181,tamil-nadu-phase-3-solar-krishi-pump-subsidy,Bank Passbook,1,Official Bank Passbook for verification
8182,tamil-nadu-phase-3-horticulture-drip-irrigation-grant,Aadhaar Card,1,Official Aadhaar Card for verification
8183,tamil-nadu-phase-3-horticulture-drip-irrigation-grant,Land Revenue Passbook (Khata/Khasra),1,Official Land Revenue Passbook (Khata/Khasra) for verification
8184,tamil-nadu-phase-3-horticulture-drip-irrigation-grant,Bank Passbook,1,Official Bank Passbook for verification
8185,tamil-nadu-phase-3-dairy-cattle-development-incentive,Aadhaar Card,1,Official Aadhaar Card for verification
8186,tamil-nadu-phase-3-dairy-cattle-development-incentive,Land Revenue Passbook (Khata/Khasra),1,Official Land Revenue Passbook (Khata/Khasra) for verification
8187,tamil-nadu-phase-3-dairy-cattle-development-incentive,Bank Passbook,1,Official Bank Passbook for verification
8188,tamil-nadu-phase-3-fodder-cultivation-animal-care-grant,Aadhaar Card,1,Official Aadhaar Card for verification
8189,tamil-nadu-phase-3-fodder-cultivation-animal-care-grant,Land Revenue Passbook (Khata/Khasra),1,Official Land Revenue Passbook (Khata/Khasra) for verification
8190,tamil-nadu-phase-3-fodder-cultivation-animal-care-grant,Bank Passbook,1,Official Bank Passbook for verification
8191,tamil-nadu-phase-3-fisheries-pond-biofloc-support,Aadhaar Card,1,Official Aadhaar Card for verification
8192,tamil-nadu-phase-3-fisheries-pond-biofloc-support,Land Revenue Passbook (Khata/Khasra),1,Official Land Revenue Passbook (Khata/Khasra) for verification
8193,tamil-nadu-phase-3-fisheries-pond-biofloc-support,Bank Passbook,1,Official Bank Passbook for verification
8194,tamil-nadu-phase-3-soil-health-organic-farming-mission,Aadhaar Card,1,Official Aadhaar Card for verification
8195,tamil-nadu-phase-3-soil-health-organic-farming-mission,Land Revenue Passbook (Khata/Khasra),1,Official Land Revenue Passbook (Khata/Khasra) for verification
